id	fips	type	ulocal	level	totfrlPct	member	maxdown	lon	lat
22258	26	1	42 	3 	58	33	10	-84.913	45.170
22259	26	1	31 	1 	14	548	10	-84.023	42.312
22260	26	1	43 	2 	67	341	6	-85.148	43.661
22261	26	1	21 	3 	40	576	10	-83.150	42.536
22262	26	4	22 	3 	60	235	10	-85.543	42.313
22264	26	4	42 	3 	44	129	10	-85.408	42.504
22265	26	1	11 	1 	57	861	10	-83.161	42.437
22267	26	1	42 	2 	70	450	10	-84.860	43.836
22268	26	1	42 	2 	76	338	10	-86.104	42.599
22270	26	1	21 	2 	93	390	10	-83.065	42.399
22271	26	1	32 	1 	70	321	10	-85.054	42.986
22272	26	4	13 	3 	71	221	10	-85.668	42.865
22273	26	1	13 	1 	65	182	10	-86.328	43.219
22274	26	1	41 	2 	54	335	10	-82.889	42.717
22275	26	4	41 	4 	69	65	10	-85.774	43.416
22277	26	1	41 	1 	46	290	6	-87.903	45.782
22278	26	1	42 	2 	42	264	6	-84.387	43.045
22280	26	1	32 	2 	33	457	7	-84.906	42.861
22282	26	1	41 	2 	57	346	10	-86.257	42.426
22283	26	1	13 	3 	59	1328	10	-83.288	42.223
22284	26	1	32 	1 	63	414	10	-85.635	42.014
22285	26	1	13 	1 	5	447	10	-83.138	42.580
22286	26	1	13 	3 	11	2040	10	-83.176	42.587
22287	26	1	42 	1 	52	540	10	-82.938	43.708
22288	26	1	21 	1 	12	497	10	-83.004	42.610
22289	26	1	21 	3 	38	1752	10	-83.492	42.203
22290	26	1	21 	1 	95	378	10	-83.753	43.059
22293	27	2	13 	3 	36	58	10	-93.451	44.999
22295	27	1	41 	3 	13	186	10	-92.797	45.018
22296	27	1	43 	1 	35	261	6	-95.930	43.631
22297	27	1	33 	1 	39	340	10	-96.583	46.268
22298	27	1	21 	1 	36	489	10	-93.602	44.808
22299	27	1	21 	2 	7	884	7	-93.581	44.887
22300	27	1	41 	3 	15	1667	10	-93.197	44.648
22302	27	1	43 	3 	65	296	7	-95.970	47.316
22304	27	1	11 	3 	91	902	10	-93.086	44.926
22305	28	1	33 	2 	88	632	9	-88.417	33.514
22306	28	1	41 	1 	26	621	10	-89.936	34.905
22308	28	1	33 	2 	83	179	7	-89.111	32.777
22310	28	1	41 	1 	29	512	11	-89.964	32.363
22311	28	1	32 	1 	88	664	6	-90.890	32.279
22312	29	1	11 	2 	60	206	10	-90.230	38.640
22313	29	1	12 	2 	30	893	9	-92.388	38.961
22314	29	1	43 	3 	49	196	0	-89.908	37.108
22315	29	1	42 	1 	60	176	5	-94.129	37.193
22316	29	1	42 	3 	27	156	7	-92.907	36.786
22317	29	1	42 	3 	72	176	7	-93.576	37.634
22318	29	1	42 	1 	61	282	7	-93.367	36.843
22319	29	1	21 	1 	23	483	10	-94.206	39.010
22320	29	1	43 	1 	70	248	7	-93.837	37.417
22321	29	1	21 	1 	55	383	10	-90.343	38.805
22322	29	1	43 	3 	46	194	5	-91.136	37.717
22323	29	1	41 	1 	39	296	0	-89.629	37.444
22324	29	1	13 	1 	82	251	9	-94.491	37.084
22325	29	1	11 	1 	30	407	9	-94.593	39.013
22326	29	1	42 	2 	61	159	7	-92.313	37.757
22327	29	1	32 	2 	44	728	7	-92.898	37.345
22329	29	1	43 	1 	53	132	5	-95.076	40.204
22330	29	1	11 	1 	76	523	9	-94.572	39.173
22331	29	1	41 	1 	33	483	7	-90.447	38.898
22332	29	1	32 	1 	49	310	10	-90.779	38.486
22333	29	1	21 	2 	36	509	10	-90.424	38.717
22335	29	1	21 	1 	10	329	10	-90.474	38.512
22336	29	1	12 	1 	75	378	11	-93.254	37.202
22337	29	1	23 	2 	51	616	9	-94.467	37.152
22338	30	1	42 	1 	14	44	8	-114.175	48.290
22339	30	1	43 	3 	24	79	7	-113.147	46.670
22340	30	1	43 	2 	60	25	4	-105.308	46.791
22341	31	1	11 	1 	65	747	10	-96.792	40.853
22342	31	1	11 	1 	93	496	10	-96.678	40.828
22343	31	1	42 	2 	29	56	7	-96.375	40.460
22344	31	1	42 	3 	28	120	7	-97.179	42.177
22345	32	1	21 	3 	55	1599	9	-115.048	36.179
22346	32	1	42 	3 	13	883	6	-115.486	40.725
22347	33	1	23 	1 	18	555	10	-70.867	43.163
22348	33	1	42 	1 	43	148	8	-72.182	42.828
22349	33	1	41 	1 	6	550	6	-71.688	42.978
22352	34	1	21 	1 	35	484	10	-74.144	39.915
22354	34	1	21 	3 	64	868	10	-74.562	40.897
22355	34	1	22 	2 	39	1197	10	-74.644	39.411
22356	34	1	21 	1 	32	320	11	-74.117	40.894
22357	34	1	21 	3 	65	970	10	-74.070	40.717
22358	34	1	21 	1 	10	639	9	-73.987	40.860
22359	34	2	41 	4 	20	87	0	-74.356	40.061
22360	34	1	41 	1 	4	378	10	-74.845	39.855
22361	34	1	21 	1 	3	338	10	-74.842	39.880
22362	34	1	21 	1 	6	670	10	-74.369	40.543
22363	34	1	11 	1 	95	446	10	-74.196	40.715
22364	34	1	21 	1 	19	464	11	-74.029	40.262
22365	34	1	21 	1 	97	374	10	-74.158	40.913
22366	34	1	41 	1 	44	341	9	-75.411	39.543
22367	34	1	21 	1 	6	339	10	-74.127	40.973
22368	34	1	21 	1 	9	491	10	-74.248	40.747
22369	34	1	32 	2 	14	332	8	-74.508	41.216
22370	34	1	23 	2 	3	629	10	-74.599	40.271
22371	34	2	41 	4 	16	140	0	-74.326	40.454
22372	35	1	11 	1 	78	547	8	-106.504	35.094
22373	35	1	11 	1 	15	590	8	-106.509	35.149
22374	35	1	41 	3 	100	1715	5	-106.655	31.997
22375	35	1	43 	1 	97	97	7	-106.822	36.230
22376	35	1	42 	1 	95	103	7	-106.732	35.614
22377	35	1	33 	3 	51	531	7	-105.218	35.602
22378	35	1	43 	3 	61	90	7	-103.413	35.367
22379	35	1	33 	1 	99	373	9	-104.530	33.386
22380	35	1	43 	1 	72	18	7	-104.193	35.945
22381	36	1	11 	4 	30	1583	9	-73.979	40.718
22382	36	1	11 	1 	78	769	9	-73.965	40.802
22383	36	1	11 	2 	79	253	9	-73.970	40.791
22384	36	1	11 	1 	24	705	9	-73.970	40.791
22385	36	1	11 	3 	85	608	10	-73.930	40.815
22386	36	1	11 	1 	81	601	10	-73.910	40.879
22387	36	1	11 	3 	82	410	10	-73.912	40.877
22388	36	1	11 	4 	80	559	11	-73.898	40.870
22389	36	1	11 	1 	98	532	10	-73.917	40.700
22390	36	1	11 	3 	85	391	10	-73.911	40.665
22391	36	1	11 	3 	76	270	10	-73.904	40.677
22392	36	1	11 	1 	63	147	10	-73.878	40.831
22393	36	1	21 	1 	95	164	10	-74.160	41.336
22394	36	1	21 	1 	1	643	10	-73.709	41.131
22395	36	1	21 	1 	66	746	10	-73.391	40.678
22396	36	1	42 	1 	46	93	9	-76.293	42.550
22397	36	1	13 	2 	60	688	9	-76.804	42.096
22398	36	1	42 	1 	45	260	9	-79.180	42.467
22399	36	1	21 	1 	12	561	11	-73.342	40.814
22400	36	1	42 	4 	50	382	9	-75.303	44.483
22401	36	1	41 	3 	20	410	9	-73.698	42.901
22402	36	1	42 	1 	61	252	7	-76.279	43.365
22403	36	1	21 	1 	6	195	11	-73.645	40.772
22404	36	1	41 	2 	10	444	10	-73.584	41.577
22405	36	1	21 	1 	11	514	10	-77.482	43.135
22406	36	1	42 	1 	38	475	10	-73.537	44.581
22407	36	1	21 	1 	3	353	10	-73.478	40.793
22408	36	1	21 	2 	1	303	10	-73.075	40.938
22409	36	1	21 	1 	11	488	11	-73.030	40.832
22410	36	1	21 	1 	5	275	10	-72.906	40.959
22411	36	1	13 	3 	43	503	10	-78.774	42.877
22412	36	1	21 	1 	40	294	10	-73.611	40.653
22413	36	1	21 	1 	10	482	10	-77.480	43.182
22414	36	1	41 	3 	30	397	9	-77.191	43.212
22415	37	1	41 	1 	34	629	9	-79.527	36.061
22416	37	1	32 	2 	65	797	7	-77.047	35.548
22417	37	1	41 	3 	43	891	10	-82.370	35.617
22418	37	1	22 	3 	56	1377	10	-82.623	35.617
22419	37	1	13 	2 	23	673	9	-79.066	35.891
22420	37	1	32 	1 	67	708	9	-81.532	35.218
22421	37	1	12 	2 	93	309	9	-80.247	36.053
22422	37	1	42 	3 	46	850	9	-78.456	36.103
22423	37	1	22 	1 	30	722	9	-81.048	35.239
22424	37	1	22 	1 	54	651	9	-81.020	35.298
22425	37	1	41 	1 	16	656	9	-79.904	36.199
22426	37	1	41 	3 	43	770	0	-83.200	35.353
22427	37	1	42 	1 	77	165	7	-77.512	35.007
22428	37	1	11 	1 	98	383	9	-80.913	35.261
22429	37	1	11 	1 	25	734	9	-80.834	35.190
22430	37	1	11 	1 	63	804	9	-80.684	35.258
22431	37	1	11 	1 	47	750	11	-80.772	35.334
22432	37	1	42 	1 	80	353	9	-80.005	35.217
22433	37	1	22 	2 	42	697	9	-77.875	34.300
22434	37	1	22 	2 	39	826	9	-79.966	35.897
22435	37	1	42 	3 	41	269	9	-80.714	36.383
22436	37	1	41 	1 	82	512	9	-78.488	36.331
22437	37	1	41 	2 	22	1251	9	-78.757	35.659
22438	37	1	21 	3 	39	2297	9	-78.637	35.710
22439	37	1	12 	1 	28	625	9	-78.797	35.717
22440	37	1	41 	3 	33	499	9	-78.073	35.414
22441	37	1	41 	3 	85	277	8	-77.616	36.412
22442	37	1	41 	2 	57	437	10	-80.905	36.244
22443	37	1	41 	3 	54	180	9	-80.672	36.148
22444	38	2	33 	1 	82	17	11	-98.865	48.122
22446	38	1	33 	3 	32	567	11	-98.865	48.124
22447	38	1	43 	3 	32	44	11	-98.839	48.667
22448	39	1	11 	1 	95	192	9	-81.615	41.542
22449	39	1	11 	1 	95	63	9	-82.905	40.046
22450	39	1	31 	1 	40	496	9	-82.328	40.857
22451	39	1	21 	3 	83	498	9	-81.748	41.429
22452	39	1	21 	2 	91	462	7	-81.577	41.529
22453	39	1	21 	1 	70	416	9	-81.606	41.418
22454	39	1	42 	1 	34	316	9	-80.861	41.771
22455	39	1	21 	1 	57	605	9	-84.606	39.420
22456	39	1	21 	2 	8	267	9	-84.380	39.146
22457	39	1	31 	1 	45	271	9	-84.261	40.147
22458	39	1	11 	2 	76	849	9	-83.607	41.692
22459	39	1	11 	4 	93	446	9	-83.509	41.640
22460	39	1	21 	1 	6	509	9	-83.022	40.092
22461	39	1	32 	2 	44	323	9	-80.771	41.730
22462	39	1	42 	1 	55	380	9	-84.139	38.792
22463	39	1	41 	1 	11	361	9	-81.634	41.369
22464	39	1	41 	1 	2	639	9	-83.103	40.196
22465	39	1	21 	1 	36	635	9	-82.771	39.962
22468	39	1	41 	3 	50	433	9	-82.582	38.437
22469	39	1	21 	3 	15	1031	9	-82.041	41.446
22470	39	1	11 	1 	56	329	9	-83.617	41.712
22471	39	1	21 	1 	27	351	9	-84.300	39.871
22472	39	1	42 	1 	48	547	9	-82.014	40.128
22474	39	1	42 	4 	10	354	5	-84.199	40.984
22475	39	1	42 	1 	43	455	7	-81.520	40.328
22476	39	1	42 	2 	48	357	9	-83.291	40.427
22477	39	1	41 	3 	24	1197	9	-84.160	39.353
22478	39	1	32 	2 	33	470	9	-83.653	41.027
22480	39	1	31 	1 	74	287	9	-82.741	40.791
22481	39	1	41 	1 	55	1114	9	-83.476	39.578
22482	39	1	21 	1 	89	483	9	-81.242	41.737
22483	40	1	33 	2 	45	184	7	-98.670	36.805
22484	40	1	43 	2 	83	52	5	-95.071	36.798
22485	40	1	41 	3 	7	984	6	-97.624	35.682
22486	40	1	42 	3 	54	201	6	-97.635	35.036
22487	40	1	21 	1 	10	387	9	-97.476	35.648
22488	40	1	42 	1 	79	220	5	-96.925	36.231
22489	40	1	42 	3 	93	312	6	-96.724	33.996
22490	40	1	42 	3 	50	319	7	-96.891	35.503
22491	40	1	21 	2 	42	673	9	-97.469	35.334
22492	40	1	33 	1 	91	308	9	-97.075	36.698
22493	40	1	42 	1 	74	214	6	-97.143	33.795
22495	41	1	12 	1 	80	371	11	-123.180	44.076
22496	41	1	33 	1 	65	683	10	-124.281	42.058
22497	41	1	42 	3 	71	78	0	-122.567	42.543
22499	41	1	41 	3 	52	635	10	-123.387	42.530
22500	41	1	11 	1 	65	389	11	-122.532	45.541
22501	41	1	22 	2 	62	612	10	-122.793	42.239
22502	41	1	11 	1 	94	595	11	-122.486	45.517
22503	41	1	33 	1 	66	305	10	-123.909	45.986
22504	41	1	13 	2 	82	300	11	-123.010	44.052
22505	41	1	21 	2 	34	1012	10	-122.774	45.414
22507	42	1	21 	2 	43	278	9	-79.975	40.374
22508	42	1	21 	1 	39	319	6	-74.834	40.151
22509	42	1	41 	1 	13	202	9	-80.127	40.207
22510	42	1	41 	1 	54	141	7	-78.306	40.985
22511	42	1	41 	1 	37	356	7	-80.147	41.996
22513	42	3	41 	3 	52	422	5	-78.893	41.110
22514	42	1	41 	1 	53	462	6	-76.735	40.212
22515	42	1	42 	2 	28	486	10	-75.528	41.337
22516	42	1	22 	3 	31	1006	10	-76.716	40.065
22517	42	1	21 	1 	6	446	9	-79.690	40.368
22518	42	1	41 	1 	11	499	10	-75.274	40.399
22519	42	1	42 	3 	20	665	5	-77.555	40.862
22520	42	1	21 	3 	3	1507	9	-80.118	40.269
22521	42	1	21 	1 	37	255	9	-79.776	40.482
22522	42	1	21 	2 	16	1025	10	-75.307	40.126
22523	42	1	21 	3 	19	1726	9	-79.972	40.516
22524	42	1	32 	1 	32	423	9	-80.041	40.904
22525	42	1	21 	1 	33	339	10	-75.311	40.311
22526	42	1	42 	1 	53	77	7	-78.058	40.267
22527	42	1	32 	1 	48	374	10	-77.797	39.918
22528	42	1	41 	1 	22	468	10	-75.838	40.155
22529	42	1	21 	1 	9	342	9	-79.962	40.302
22530	42	1	21 	1 	71	312	10	-75.288	39.921
22531	44	1	21 	3 	61	832	11	-71.391	41.887
22532	44	1	13 	1 	11	293	9	-71.481	41.746
22533	44	1	21 	1 	7	468	11	-71.461	41.976
22534	44	1	41 	3 	16	543	9	-71.545	41.954
22535	44	1	21 	1 	91	437	11	-71.375	41.886
22536	44	1	13 	1 	31	269	9	-71.426	41.749
22538	45	1	21 	2 	86	711	10	-80.056	32.941
22539	45	1	42 	1 	55	286	9	-80.352	33.608
22540	45	1	23 	1 	14	1248	10	-82.232	34.824
22541	45	1	41 	1 	45	592	9	-80.691	34.226
22542	45	1	32 	1 	86	397	10	-81.625	34.279
22543	45	1	43 	1 	94	315	9	-79.989	33.573
22544	45	1	41 	3 	22	1493	9	-80.918	35.046
22545	46	1	43 	3 	25	108	11	-97.556	44.385
22546	46	1	43 	3 	28	71	6	-97.329	45.054
22547	46	1	43 	1 	97	100	0	-101.349	45.920
22548	47	1	41 	2 	49	608	7	-83.182	36.266
22549	47	1	32 	1 	59	245	7	-84.607	35.445
22550	47	1	42 	3 	34	811	10	-87.047	36.368
22551	47	1	12 	2 	50	571	11	-85.219	35.152
22552	47	1	12 	2 	99	360	11	-85.277	35.044
22553	47	1	42 	3 	49	533	6	-88.289	35.516
22554	47	1	42 	1 	41	762	7	-86.695	35.622
22555	47	1	11 	1 	83	320	7	-90.007	35.199
22556	47	1	11 	1 	86	315	7	-90.008	35.119
22557	47	1	12 	1 	9	443	10	-86.360	35.853
22558	47	1	41 	2 	84	390	10	-86.865	36.313
22559	47	1	22 	2 	67	911	10	-86.519	35.970
22560	47	1	21 	2 	57	698	10	-86.461	36.373
22561	47	1	32 	1 	55	336	10	-86.229	35.359
22562	48	1	11 	3 	88	160	5	-95.524	29.655
22563	48	4	11 	4 	98	146	7	-95.476	29.710
22564	48	1	11 	1 	91	174	10	-95.262	29.851
22565	48	4	12 	4 	81	100	7	-97.723	31.114
22566	48	4	12 	3 	81	219	10	-101.856	33.557
22567	48	1	11 	1 	66	115	7	-106.272	31.735
22568	48	1	42 	2 	50	277	7	-94.679	29.771
22569	48	1	42 	1 	48	613	7	-96.568	33.341
22570	48	1	11 	1 	13	878	7	-97.852	30.153
22571	48	1	41 	1 	33	630	7	-98.707	29.760
22572	48	1	43 	4 	59	182	7	-100.538	36.448
22573	48	1	41 	4 	34	287	7	-97.197	31.619
22574	48	1	41 	1 	60	708	4	-96.369	30.158
22575	48	1	41 	2 	33	348	7	-95.325	32.136
22576	48	1	42 	1 	35	757	7	-97.301	31.644
22577	48	1	32 	1 	78	625	6	-95.084	30.356
22578	48	1	22 	3 	64	640	7	-97.103	31.642
22579	48	1	32 	2 	52	606	9	-95.486	30.334
22580	48	1	11 	1 	71	558	10	-97.342	32.642
22581	48	1	21 	2 	59	1444	10	-95.632	29.870
22582	48	1	21 	3 	17	2681	10	-95.680	29.975
22583	48	1	41 	2 	59	1295	10	-95.048	29.447
22584	48	1	42 	1 	55	197	5	-95.874	32.692
22585	48	1	13 	3 	8	2782	7	-98.159	26.332
22586	48	1	42 	2 	30	96	0	-94.077	30.346
22587	48	1	41 	2 	88	786	10	-97.272	32.623
22588	48	1	42 	2 	59	123	7	-103.034	34.380
22589	48	1	21 	1 	42	830	10	-95.694	29.702
22590	48	1	41 	1 	4	704	9	-96.869	33.157
22591	48	1	42 	1 	65	339	6	-96.514	29.038
22592	48	1	21 	3 	45	2402	9	-96.637	32.958
22593	48	1	13 	1 	87	679	10	-94.961	29.733
22594	48	1	43 	3 	61	99	7	-98.252	32.940
22595	48	1	21 	1 	59	557	8	-97.319	27.895
22596	48	1	31 	1 	46	655	9	-94.577	32.502
22597	48	1	11 	1 	48	492	10	-95.329	29.666
22598	48	4	11 	4 	22	459	10	-95.472	29.621
22599	48	1	12 	2 	91	919	9	-96.937	32.822
22601	48	1	11 	2 	40	895	10	-97.301	32.885
22602	48	1	12 	1 	62	1016	7	-97.776	31.083
22604	48	1	21 	1 	4	611	7	-97.921	30.310
22606	48	1	41 	3 	19	1923	10	-97.787	30.515
22607	48	1	41 	2 	2	840	7	-96.609	33.135
22608	48	1	42 	2 	47	925	10	-95.752	30.196
22609	48	1	21 	1 	35	751	10	-97.169	32.586
22611	48	1	21 	1 	42	483	9	-96.609	32.816
22612	48	1	43 	1 	77	48	6	-98.670	31.555
22613	48	1	11 	1 	79	556	7	-98.414	29.517
22614	48	1	11 	1 	62	1003	7	-98.385	29.582
22615	48	1	41 	1 	14	1000	7	-98.468	29.645
22616	48	1	11 	1 	31	560	7	-98.539	29.569
22617	48	4	21 	4 	64	314	7	-98.600	29.491
22619	48	1	21 	1 	54	603	10	-97.644	30.466
22620	48	1	11 	1 	87	609	7	-97.660	30.388
22621	48	1	11 	1 	49	683	9	-96.726	33.063
22622	48	1	33 	3 	50	204	6	-98.727	31.195
22623	48	1	23 	2 	42	317	10	-95.106	29.383
22624	48	1	31 	1 	64	523	7	-94.174	30.358
22625	48	1	33 	1 	62	1283	7	-100.932	32.705
22627	48	1	11 	1 	83	762	7	-98.636	29.366
22628	48	1	33 	2 	59	884	9	-95.610	33.122
22629	48	1	32 	3 	52	161	7	-101.806	33.176
22632	48	1	22 	1 	46	583	10	-95.227	32.230
22633	48	1	42 	2 	23	182	9	-96.395	33.507
22635	49	1	21 	1 	25	591	10	-111.773	40.380
22636	49	4	21 	4 	21	38	10	-111.927	41.029
22637	49	1	13 	1 	74	555	10	-111.844	41.753
22638	49	1	33 	2 	57	252	10	-111.812	39.141
22639	49	1	21 	1 	49	372	10	-111.962	41.184
22640	49	1	21 	1 	61	538	10	-111.980	41.170
22641	50	1	41 	1 	26	359	7	-72.962	43.638
22642	50	1	33 	1 	42	203	7	-72.410	43.411
22646	51	1	41 	2 	32	402	3	-78.587	37.943
22647	51	1	12 	1 	3	686	10	-77.112	38.906
22648	51	1	21 	3 	2	1811	9	-77.167	38.817
22649	51	1	32 	2 	49	521	8	-79.882	37.015
22651	51	1	21 	1 	38	669	10	-77.378	37.611
22652	51	1	13 	2 	66	644	0	-79.146	37.407
22653	51	1	12 	1 	86	538	9	-76.252	36.844
22654	51	1	12 	1 	59	656	5	-76.314	36.922
22655	51	1	12 	1 	91	394	9	-76.277	36.851
22656	51	1	21 	1 	8	1043	10	-77.556	38.742
22657	51	1	21 	1 	58	804	7	-77.506	38.766
22658	51	1	41 	3 	13	3012	10	-77.635	38.843
22659	51	1	11 	3 	19	1972	5	-76.125	36.843
22660	51	1	41 	2 	21	183	9	-76.794	37.557
22661	53	1	12 	1 	15	549	10	-122.121	47.588
22662	53	1	41 	1 	39	264	10	-122.541	47.001
22663	53	1	42 	1 	22	330	10	-117.195	47.517
22665	53	4	21 	3 	29	94	10	-122.030	47.525
22666	53	1	21 	1 	14	377	10	-122.231	47.724
22667	53	2	13 	1 	34	56	10	-122.919	46.138
22668	53	2	13 	1 	76	96	10	-122.927	46.137
22669	53	4	33 	3 	18	17	10	-119.581	48.365
22670	53	1	41 	1 	36	525	10	-119.367	46.307
22671	53	1	41 	3 	42	578	10	-123.048	46.800
22672	53	4	11 	1 	38	478	10	-122.396	47.564
22674	53	1	22 	2 	46	818	10	-120.548	46.656
22675	53	1	21 	2 	27	613	10	-122.302	47.745
22676	53	1	21 	1 	36	389	10	-122.169	47.201
22677	53	1	22 	1 	36	470	10	-122.922	47.016
22678	53	4	12 	3 	50	323	10	-122.621	45.643
22680	53	1	43 	3 	54	181	7	-121.950	46.535
22681	54	1	41 	1 	30	248	9	-82.333	38.383
22682	54	1	13 	1 	37	307	9	-81.596	38.329
22683	54	1	32 	1 	64	450	9	-80.172	39.459
22684	54	1	32 	1 	44	308	9	-81.228	37.741
22685	54	1	41 	2 	44	324	7	-82.518	38.346
22686	55	1	23 	2 	40	428	10	-91.440	44.803
22687	55	1	22 	1 	53	346	9	-88.455	44.257
22688	55	1	41 	2 	79	776	10	-89.071	42.518
22689	55	1	42 	1 	47	514	10	-91.144	44.951
22690	55	1	32 	2 	25	378	10	-89.018	43.336
22691	55	1	41 	3 	30	320	10	-91.679	44.874
22692	55	1	12 	1 	55	246	10	-89.475	43.033
22693	55	1	42 	3 	19	248	10	-90.191	42.863
22694	55	1	13 	1 	72	162	9	-88.543	44.008
22695	55	1	42 	3 	23	336	10	-88.591	42.873
22696	55	1	43 	2 	43	112	7	-90.290	45.543
22697	55	4	13 	2 	33	226	9	-87.789	42.720
22698	56	1	33 	1 	49	381	7	-105.626	41.312
22699	56	1	43 	1 	31	78	6	-109.630	43.536
22700	56	1	23 	1 	71	302	8	-106.268	42.863
22703	72	1	22 	1 	92	307	8	-66.813	18.436
22704	72	1	21 	4 	92	430	8	-66.159	18.175
22705	72	1	21 	2 	92	369	8	-66.304	18.186
22706	72	1	21 	1 	92	172	8	-65.903	18.079
22707	72	1	21 	2 	92	501	7	-65.931	18.372
22708	72	1	21 	1 	92	656	8	-65.854	18.428
22709	72	1	41 	1 	92	345	8	-65.812	18.349
22711	72	1	21 	1 	92	177	9	-67.131	18.282
22712	72	1	41 	1 	92	168	0	-66.254	17.936
22713	72	1	12 	1 	92	308	9	-66.610	18.005
22714	72	1	21 	1 	92	242	7	-66.198	18.428
22715	72	1	11 	1 	92	326	7	-66.097	18.389
22716	72	1	11 	2 	92	396	6	-66.033	18.411
22717	72	1	41 	1 	92	375	8	-65.944	18.404
22718	72	1	21 	1 	92	282	6	-66.173	18.325
22719	72	1	21 	2 	92	655	6	-66.173	18.325
22720	72	1	21 	1 	92	210	7	-66.006	18.354
22721	72	1	21 	1 	92	134	8	-66.866	18.308
22722	72	1	41 	1 	92	92	0	-66.449	18.217
22723	72	1	22 	2 	92	338	8	-66.727	18.472
22724	72	1	21 	3 	92	580	9	-67.080	18.380
22726	1	1	43 	4 	58	356	7	-86.714	31.545
22727	1	1	33 	2 	71	496	7	-87.893	31.512
22728	1	1	12 	1 	29	329	6	-86.573	34.654
22729	1	1	42 	4 	86	291	4	-87.309	34.680
22730	1	1	12 	1 	97	520	10	-86.278	32.398
22731	1	1	42 	3 	45	651	7	-86.600	33.179
22732	1	1	41 	3 	68	449	7	-85.947	33.526
22734	2	1	32 	2 	36	575	7	-149.110	61.591
22735	2	1	42 	3 	74	224	4	-165.408	64.543
22736	4	1	33 	1 	50	291	9	-110.291	31.558
22737	4	1	41 	4 	68	384	7	-113.004	36.995
22738	4	1	11 	1 	80	224	9	-111.836	33.404
22740	4	1	21 	1 	22	602	11	-111.876	33.339
22742	4	1	32 	2 	53	341	9	-110.298	31.966
22743	4	1	11 	1 	50	185	9	-111.814	33.388
22744	4	1	11 	3 	43	192	9	-110.970	32.223
22745	4	1	11 	2 	53	75	11	-111.622	33.391
22748	4	1	11 	1 	90	31	9	-112.039	33.406
22749	4	1	33 	1 	91	437	9	-109.534	31.352
22750	4	1	43 	1 	80	123	5	-109.688	31.685
22751	4	1	33 	1 	20	295	9	-110.334	31.553
22752	4	1	11 	1 	25	1056	9	-111.631	33.368
22753	4	1	11 	1 	54	606	9	-111.726	33.430
22754	4	1	11 	1 	57	733	9	-112.074	33.646
22755	4	1	11 	1 	11	704	9	-112.035	33.696
22756	4	1	11 	1 	63	462	9	-112.037	33.637
22757	4	1	33 	3 	46	777	7	-111.335	34.236
22758	4	1	12 	1 	62	634	9	-112.242	33.516
22759	4	1	41 	2 	56	400	9	-109.974	34.168
22761	4	1	41 	1 	35	657	9	-110.976	31.957
22762	4	1	12 	2 	33	622	9	-111.895	33.517
22765	5	1	13 	1 	94	377	7	-92.028	34.219
22766	5	1	41 	3 	50	1194	7	-92.394	36.330
22767	5	1	41 	4 	70	351	6	-94.359	34.030
22769	5	1	32 	2 	61	370	7	-94.114	33.666
22770	5	1	31 	2 	48	500	7	-91.898	35.068
22771	5	1	41 	2 	54	617	9	-92.414	35.092
22772	5	1	21 	1 	24	428	7	-92.346	34.776
22773	5	1	12 	1 	97	578	7	-92.333	34.685
22774	5	1	22 	3 	43	1263	9	-94.337	35.459
22775	6	1	22 	1 	70	867	10	-117.338	34.411
22776	6	1	41 	1 	12	1033	10	-121.865	37.715
22777	6	4	41 	3 	50	18	3	-118.885	34.806
22778	6	1	23 	4 	80	716	10	-120.787	37.419
22779	6	1	13 	3 	56	1877	7	-119.052	36.082
22780	6	1	43 	3 	44	421	6	-122.948	40.739
22782	6	1	21 	3 	73	3418	9	-118.008	34.561
22783	6	1	21 	1 	86	486	10	-117.911	34.118
22785	6	1	11 	1 	97	747	8	-119.013	35.339
22786	6	1	21 	1 	86	214	10	-122.414	37.705
22787	6	1	11 	1 	33	528	10	-121.857	37.410
22788	6	1	41 	1 	86	484	6	-119.925	36.772
22789	6	1	21 	1 	48	601	10	-119.672	36.816
22790	6	1	11 	1 	5	727	10	-122.026	37.307
22792	6	1	32 	1 	85	644	6	-119.234	35.766
22793	6	1	21 	1 	78	551	9	-118.075	34.012
22794	6	1	21 	2 	71	860	9	-118.076	34.008
22795	6	1	21 	1 	93	757	9	-117.077	33.138
22796	6	1	42 	3 	47	334	7	-122.016	38.691
22797	6	1	21 	1 	88	909	9	-117.426	34.084
22798	6	1	21 	4 	10	344	9	-117.974	33.676
22799	6	1	21 	1 	77	363	9	-117.975	33.787
22800	6	1	23 	1 	74	498	10	-121.585	37.008
22801	6	1	12 	3 	46	1122	10	-118.253	34.236
22802	6	1	12 	1 	54	516	10	-122.100	37.624
22803	6	1	32 	1 	46	415	5	-117.334	34.748
22804	6	4	41 	3 	67	39	10	-120.857	37.397
22805	6	1	21 	3 	13	2690	9	-118.001	33.678
22806	6	4	41 	3 	73	113	6	-119.376	36.588
22807	6	1	21 	1 	88	397	9	-117.948	33.941
22808	6	1	21 	1 	99	513	9	-117.028	32.741
22809	6	1	11 	2 	22	309	10	-121.332	38.047
22811	6	4	11 	1 	25	325	9	-118.318	34.032
22812	6	1	13 	1 	82	381	10	-118.151	34.040
22813	6	2	11 	4 	27	318	9	-118.368	34.148
22814	6	1	21 	1 	96	198	9	-118.320	33.930
22815	6	1	11 	1 	84	734	9	-118.456	34.231
